"","X","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"392",4013,"S43760440","European Starling","Sturnus vulgaris","2018-03-18","03:54 PM",1,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"393",4014,"S45362421","European Starling","Sturnus vulgaris","2018-05-06","09:35 AM",4,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"394",4015,"S18250965","European Starling","Sturnus vulgaris","2014-05-04","08:45 AM",17,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"395",4016,"S16772002","European Starling","Sturnus vulgaris","2014-02-02","03:30 PM",18,25,"US-MO",38.5592405,-90.2424502,29,2,2014
"396",4017,"S17365974","European Starling","Sturnus vulgaris","2014-03-08","09:45 AM",43,45,"US-MO",38.607414,-90.2825546,86,3,2014
"397",4018,"S17873207","European Starling","Sturnus vulgaris","2014-04-13","10:45 AM",21,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"398",4019,"S21127561","European Starling","Sturnus vulgaris","2015-01-01","02:30 PM",15,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"399",4020,"S36184977","European Starling","Sturnus vulgaris","2017-04-22","06:16 PM",6,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"400",4021,"S36840529","European Starling","Sturnus vulgaris","2017-05-13","07:00 PM",3,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"401",4022,"S37165903","European Starling","Sturnus vulgaris","2017-05-26","06:09 PM",11,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"402",4023,"S45352298","European Starling","Sturnus vulgaris","2018-05-06","08:05 AM",3,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"403",4024,"S16858042","European Starling","Sturnus vulgaris","2014-02-09","11:00 AM",13,0,"US-MO",38.6369864,-90.2632856,14,2,2014
"404",4025,"S21381789","European Starling","Sturnus vulgaris","2015-01-17","11:30 AM",17,90,"US-MO",38.5708329,-90.3004558,253,1,2015
"405",4026,"S65338838","European Starling","Sturnus vulgaris","2020-03-01","04:23 PM",7,38,"US-OK",36.152075,-95.9778614,49,3,2020
"406",4027,"S65566629","European Starling","Sturnus vulgaris","2020-03-08","10:28 AM",9,24,"US-OK",36.152075,-95.9778614,35,3,2020
"407",4028,"S65902721","European Starling","Sturnus vulgaris","2020-03-17","11:41 AM",2,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"408",4029,"S67289842","European Starling","Sturnus vulgaris","2020-04-15","06:54 PM",12,48,"US-OK",36.1441138,-95.9327686,43,4,2020
"409",4030,"S81668053","European Starling","Sturnus vulgaris","2021-02-15","03:30 PM",18,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"410",4031,"S67472609","European Starling","Sturnus vulgaris","2020-04-04","06:22 PM",44,42,"US-OK",36.1436101,-95.9338497,387,4,2020
"411",4032,"S66184821","European Starling","Sturnus vulgaris","2020-03-24","06:09 PM",32,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"412",4033,"S66295846","European Starling","Sturnus vulgaris","2020-03-27","06:53 PM",25,8,"US-OK",36.1431952,-95.9334761,887,3,2020
"413",4034,"S66844842","European Starling","Sturnus vulgaris","2020-04-08","07:37 PM",8,34,"US-OK",36.1431952,-95.9334761,176,4,2020
"414",4035,"S68524485","European Starling","Sturnus vulgaris","2020-05-06","07:38 PM",2,54,"US-OK",36.1431952,-95.9334761,27,5,2020
"415",4036,"S68032156","European Starling","Sturnus vulgaris","2020-04-29","10:01 AM",9,38,"US-OK",36.1433479,-95.9096313,43,4,2020
"416",4037,"S84766529","European Starling","Sturnus vulgaris","2021-04-04","11:17 AM",8,32,"US-OK",36.1433479,-95.9096313,37,4,2021
"417",4038,"S107970844","European Starling","Sturnus vulgaris","2022-04-24","05:14 PM",6,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"418",4039,"S67357157","European Starling","Sturnus vulgaris","2020-04-17","11:15 AM",12,19,"US-OK",36.1444029,-95.9092834,63,4,2020
"419",4040,"S68032703","European Starling","Sturnus vulgaris","2020-04-29","10:01 AM",9,40,"US-OK",36.1444029,-95.9092834,44,4,2020
"420",4041,"S68100906","European Starling","Sturnus vulgaris","2020-04-30","09:33 AM",25,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"421",4042,"S68187140","European Starling","Sturnus vulgaris","2020-05-01","10:02 AM",4,47,"US-OK",36.1501278,-95.8943009,33,5,2020
"422",4043,"S66369682","European Starling","Sturnus vulgaris","2020-03-29","09:31 AM",20,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"423",4044,"S80948582","European Starling","Sturnus vulgaris","2021-02-12","11:00 AM",3,80,"US-OK",36.1441933,-95.933674,205,2,2021
"424",4045,"S81561574","European Starling","Sturnus vulgaris","2021-02-15","07:30 AM",3,60,"US-OK",36.1441933,-95.933674,38,2,2021
"425",4046,"S64885073","European Starling","Sturnus vulgaris","2020-02-20","03:59 PM",9,93,"US-OK",36.116064,-95.98525,200,2,2020
"426",4047,"S68330982","European Starling","Sturnus vulgaris","2020-05-03","10:37 AM",4,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"427",4048,"S51186467","European Starling","Sturnus vulgaris","2019-01-01","03:57 PM",5,75,"US-OK",36.1189623,-95.9855793,79,1,2019
"428",4049,"S76720355","European Starling","Sturnus vulgaris","2020-11-26","12:40 PM",35,61,"US-OK",36.1043853,-95.9839742,112,11,2020
"429",4050,"S101303345","European Starling","Sturnus vulgaris","2022-01-23","01:31 PM",45,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"430",4051,"S65697899","European Starling","Sturnus vulgaris","2020-03-11","06:58 PM",40,47,"US-OK",36.1166302,-95.9907184,281,3,2020
"431",4052,"S56470322","European Starling","Sturnus vulgaris","2019-05-18","07:16 PM",1,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"432",4053,"S64885104","European Starling","Sturnus vulgaris","2020-02-22","09:33 AM",16,45,"US-OK",35.872406,-95.401213,153,2,2020
"433",4054,"S64885098","European Starling","Sturnus vulgaris","2020-02-22","10:39 AM",15,24,"US-OK",35.9322711,-95.2811987,89,2,2020
"434",4055,"S36840493","European Starling","Sturnus vulgaris","2017-05-13","09:00 AM",2,10,"US-MO",38.8291565,-91.0498206,13,5,2017
"435",4372,"S18486321","American Robin","Turdus migratorius","2014-05-17","08:30 AM",2,90,"US-VT",43.7615212,-73.3468035,58,5,2014
"436",4373,"S37097000","American Robin","Turdus migratorius","2017-05-23","02:06 PM",2,50,"US-VT",44.097019,-73.3420451,44,5,2017
"437",4374,"S37075088","American Robin","Turdus migratorius","2017-05-22","06:17 PM",2,9,"US-VT",43.7829965,-73.3154315,61,5,2017
"438",4375,"S18503364","American Robin","Turdus migratorius","2014-05-20","03:00 PM",4,180,"US-VT",43.8264,-73.3808,66,5,2014
"439",4376,"S46841669","American Robin","Turdus migratorius","2018-06-26","07:45 AM",2,120,"US-VT",43.77954,-73.29591,61,6,2018
"440",4377,"S46861277","American Robin","Turdus migratorius","2018-06-28","07:00 PM",3,45,"US-VT",43.77954,-73.29591,45,6,2018
"441",4378,"S46841377","American Robin","Turdus migratorius","2018-06-27","05:00 PM",1,20,"US-VT",43.957922,-73.011348,12,6,2018
"442",4379,"S17601243","American Robin","Turdus migratorius","2014-03-25","04:30 PM",4,180,"US-NM",35.0990608,-106.4779472,77,3,2014
"443",4380,"S36840519","American Robin","Turdus migratorius","2017-05-13","03:40 PM",2,20,"US-MO",38.8861469,-92.25842,64,5,2017
"444",4381,"S111728537","American Robin","Turdus migratorius","2022-05-30","08:08 AM",6,302,"US-OK",36.850766,-102.8821564,100,5,2022
"445",4382,"S44577908","American Robin","Turdus migratorius","2018-04-14","03:50 PM",4,208,"US-MO",38.482151,-90.8242569,222,4,2018
"446",4383,"S19828501","American Robin","Turdus migratorius","2014-09-13","04:00 PM",4,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"447",4384,"S89739368","American Robin","Turdus migratorius","2021-06-06","11:44 AM",1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"448",4385,"S1561517","American Robin","Turdus migratorius","2004-02-10","08:15 AM",2,45,"US-CA",37.95743,-119.12198,9,2,2004
"449",4386,"S1612884","American Robin","Turdus migratorius","2004-02-22","10:00 AM",5,105,"US-CA",38.01634,-119.123795,43,2,2004
"450",4387,"S54632771","American Robin","Turdus migratorius","2019-04-06","11:20 AM",3,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"451",4388,"S77745729","American Robin","Turdus migratorius","2020-12-20","11:59 AM",4,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"452",4389,"S80524373","American Robin","Turdus migratorius","2021-02-06","10:33 AM",1,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"453",4390,"S46663569","American Robin","Turdus migratorius","2018-06-19","01:57 PM",3,90,"US-ME",44.5898664,-70.9472501,17,6,2018
"454",4391,"S89601041","American Robin","Turdus migratorius","2021-06-04","10:56 AM",3,121,"US-IN",39.7967658,-86.7772937,41,6,2021
"455",4392,"S97972024","American Robin","Turdus migratorius","2021-11-23","07:29 AM",2,143,"US-CA",33.7477559,-116.7226084,58,11,2021
"456",4393,"S97993874","American Robin","Turdus migratorius","2021-11-23","02:11 PM",1,112,"US-CA",33.6612818,-116.579597,59,11,2021
"457",4394,"S18131445","American Robin","Turdus migratorius","2014-04-27","09:00 AM",1,120,"US-CA",32.7297356,-117.1503818,117,4,2014
"458",4395,"S41909811","American Robin","Turdus migratorius","2018-01-14","02:01 PM",75,100,"US-MO",38.70534,-90.74048,227,1,2018
"459",4396,"S36840471","American Robin","Turdus migratorius","2017-05-13","07:00 AM",2,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"460",4397,"S38281523","American Robin","Turdus migratorius","2017-07-23","08:50 AM",1,182,"US-MO",38.6078608,-90.489826,70,7,2017
"461",4398,"S41155853","American Robin","Turdus migratorius","2017-12-17","12:40 PM",8,106,"US-MO",38.6228053,-90.344224,108,12,2017
"462",4399,"S43354053","American Robin","Turdus migratorius","2018-03-03","05:34 PM",4,42,"US-MO",38.6228053,-90.344224,72,3,2018
"463",4400,"S37773842","American Robin","Turdus migratorius","2017-06-24","11:52 AM",1,79,"US-MO",38.5474,-90.4319,28,6,2017
"464",4401,"S33985177","American Robin","Turdus migratorius","2017-01-28","10:00 AM",25,35,"US-MO",38.5786266,-90.3233192,53,1,2017
"465",4402,"S89691666","American Robin","Turdus migratorius","2021-06-05","07:41 PM",3,19,"US-MO",38.624097,-90.292012,7,6,2021
"466",4403,"S45195604","American Robin","Turdus migratorius","2018-05-02","07:16 PM",4,28,"US-MO",38.6219912,-90.275188,28,5,2018
"467",4404,"S18386525","American Robin","Turdus migratorius","2014-05-14","10:45 AM",5,15,"US-MO",38.637439,-90.2565372,20,5,2014
"468",4405,"S17855769","American Robin","Turdus migratorius","2014-04-12","08:45 AM",50,120,"US-MO",38.690995,-90.2349186,200,4,2014
"469",4406,"S17366458","American Robin","Turdus migratorius","2014-03-08","10:18 AM",2,10,"US-MO",38.6177423,-90.2783489,8,3,2014
"470",4407,"S17365487","American Robin","Turdus migratorius","2014-03-08","09:10 AM",4,20,"US-MO",38.614255,-90.2916527,84,3,2014
"471",4408,"S16536879","American Robin","Turdus migratorius","2014-01-27","02:30 PM",2,45,"US-MO",38.6389068,-90.2853806,275,1,2014
"472",4409,"S17223714","American Robin","Turdus migratorius","2014-02-27","08:40 AM",56,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"473",4410,"S17294044","American Robin","Turdus migratorius","2014-03-04","08:15 AM",15,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"474",4411,"S17324171","American Robin","Turdus migratorius","2014-03-05","08:20 AM",25,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"475",4412,"S17334391","American Robin","Turdus migratorius","2014-03-06","08:20 AM",30,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"476",4413,"S17345055","American Robin","Turdus migratorius","2014-03-07","08:20 AM",31,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"477",4414,"S17377851","American Robin","Turdus migratorius","2014-03-09","03:45 PM",6,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"478",4415,"S17410868","American Robin","Turdus migratorius","2014-03-12","08:20 AM",41,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"479",4416,"S17437862","American Robin","Turdus migratorius","2014-03-14","08:00 AM",36,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"480",4417,"S17543272","American Robin","Turdus migratorius","2014-03-20","09:20 AM",33,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"481",4418,"S17716042","American Robin","Turdus migratorius","2014-04-02","04:00 PM",33,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"482",4419,"S17760108","American Robin","Turdus migratorius","2014-04-05","06:00 PM",34,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"483",4420,"S17798169","American Robin","Turdus migratorius","2014-04-07","06:00 PM",25,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"484",4421,"S17841108","American Robin","Turdus migratorius","2014-04-11","09:30 AM",9,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"485",4422,"S17891506","American Robin","Turdus migratorius","2014-04-14","09:00 AM",35,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"486",4423,"S17931688","American Robin","Turdus migratorius","2014-04-17","08:00 AM",20,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"487",4424,"S17944532","American Robin","Turdus migratorius","2014-04-18","08:45 AM",8,10,"US-MO",38.6389068,-90.2853806,45,4,2014
"488",4425,"S18038666","American Robin","Turdus migratorius","2014-04-22","06:30 PM",15,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"489",4426,"S18164541","American Robin","Turdus migratorius","2014-05-01","08:30 AM",8,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"490",4427,"S18284435","American Robin","Turdus migratorius","2014-05-08","08:20 AM",23,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"491",4428,"S18301776","American Robin","Turdus migratorius","2014-05-09","08:40 AM",15,0,"US-MO",38.6389068,-90.2853806,28,5,2014
"492",4429,"S18767759","American Robin","Turdus migratorius","2014-06-12","08:30 AM",15,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"493",4430,"S19781842","American Robin","Turdus migratorius","2014-09-09","08:30 AM",8,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"494",4431,"S19854966","American Robin","Turdus migratorius","2014-09-16","06:30 PM",6,45,"US-MO",38.6389068,-90.2853806,58,9,2014
"495",4432,"S20016034","American Robin","Turdus migratorius","2014-10-03","08:45 AM",18,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"496",4433,"S20047706","American Robin","Turdus migratorius","2014-10-06","08:45 AM",25,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"497",4434,"S20893308","American Robin","Turdus migratorius","2014-12-13","10:30 AM",8,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"498",4435,"S20987277","American Robin","Turdus migratorius","2014-12-22","09:30 AM",40,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"499",4436,"S21095947","American Robin","Turdus migratorius","2014-12-31","08:00 AM",1,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"500",4437,"S22257298","American Robin","Turdus migratorius","2015-03-09","01:00 PM",8,20,"US-MO",38.6389068,-90.2853806,51,3,2015
"501",4438,"S23465605","American Robin","Turdus migratorius","2015-05-15","06:30 PM",22,30,"US-MO",38.6389068,-90.2853806,104,5,2015
"502",4439,"S24840940","American Robin","Turdus migratorius","2015-08-30","07:00 AM",5,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"503",4440,"S25963234","American Robin","Turdus migratorius","2015-11-22","08:30 AM",6,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"504",4441,"S29265867","American Robin","Turdus migratorius","2016-04-27","08:00 AM",8,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"505",4442,"S29505290","American Robin","Turdus migratorius","2016-05-08","01:30 PM",5,90,"US-MO",38.6383932,-90.267979,43,5,2016
"506",4443,"S31926545","American Robin","Turdus migratorius","2016-10-06","12:00 PM",1,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"507",4444,"S32025863","American Robin","Turdus migratorius","2016-10-13","01:15 PM",5,60,"US-MO",38.6389068,-90.2853806,32,10,2016
"508",4445,"S33616660","American Robin","Turdus migratorius","2017-01-12","07:00 AM",10,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"509",4446,"S33780633","American Robin","Turdus migratorius","2017-01-19","07:01 AM",5,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"510",4447,"S33809874","American Robin","Turdus migratorius","2017-01-20","04:26 PM",12,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"511",4448,"S35533959","American Robin","Turdus migratorius","2017-03-30","07:05 AM",40,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"512",4449,"S35594469","American Robin","Turdus migratorius","2017-03-31","05:47 PM",3,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"513",4450,"S35654197","American Robin","Turdus migratorius","2017-04-02","06:46 PM",8,37,"US-MO",38.6389068,-90.2853806,36,4,2017
"514",4451,"S35698031","American Robin","Turdus migratorius","2017-04-04","07:00 AM",40,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"515",4452,"S35918417","American Robin","Turdus migratorius","2017-04-13","06:59 AM",50,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"516",4453,"S36118134","American Robin","Turdus migratorius","2017-04-20","07:00 AM",45,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"517",4454,"S36305628","American Robin","Turdus migratorius","2017-04-27","06:56 AM",40,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"518",4455,"S36840525","American Robin","Turdus migratorius","2017-05-13","06:00 PM",15,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"519",4456,"S36956314","American Robin","Turdus migratorius","2017-05-18","07:04 AM",6,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"520",4457,"S37297406","American Robin","Turdus migratorius","2017-05-31","06:29 PM",18,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"521",4458,"S37374545","American Robin","Turdus migratorius","2017-06-04","07:53 AM",5,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"522",4459,"S38541052","American Robin","Turdus migratorius","2017-08-08","07:05 AM",35,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"523",4460,"S39363513","American Robin","Turdus migratorius","2017-09-24","08:30 AM",2,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"524",4461,"S42135357","American Robin","Turdus migratorius","2018-01-21","01:37 PM",2,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"525",4462,"S44103398","American Robin","Turdus migratorius","2018-03-30","07:12 PM",25,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"526",4463,"S45158368","American Robin","Turdus migratorius","2018-05-01","06:23 PM",6,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"527",4464,"S45233334","American Robin","Turdus migratorius","2018-05-03","01:54 PM",4,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"528",4465,"S49032262","American Robin","Turdus migratorius","2018-10-07","12:30 PM",2,60,"US-MO",38.6383932,-90.267979,28,10,2018
"529",4466,"S49551085","American Robin","Turdus migratorius","2018-10-25","01:30 PM",6,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"530",4467,"S56350152","American Robin","Turdus migratorius","2019-05-16","09:24 AM",4,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"531",4468,"S89689436","American Robin","Turdus migratorius","2021-06-05","05:55 PM",1,85,"US-MO",38.6383932,-90.267979,56,6,2021
"532",4469,"S89715685","American Robin","Turdus migratorius","2021-06-06","08:01 AM",1,74,"US-MO",38.6389068,-90.2853806,57,6,2021
"533",4470,"S17750325","American Robin","Turdus migratorius","2014-04-05","07:45 AM",31,120,"US-MO",38.636316,-90.296545,126,4,2014
"534",4471,"S17836663","American Robin","Turdus migratorius","2014-04-10","08:30 AM",8,120,"US-MO",38.636316,-90.296545,87,4,2014
"535",4472,"S19755048","American Robin","Turdus migratorius","2014-09-06","05:00 PM",12,60,"US-MO",38.636316,-90.296545,84,9,2014
"536",4473,"S19761146","American Robin","Turdus migratorius","2014-09-07","08:30 AM",18,180,"US-MO",38.636316,-90.296545,105,9,2014
"537",4474,"S43574572","American Robin","Turdus migratorius","2018-03-11","06:08 PM",9,64,"US-MO",38.636316,-90.296545,107,3,2018
"538",4475,"S89709965","American Robin","Turdus migratorius","2021-06-06","07:02 AM",1,49,"US-MO",38.636316,-90.296545,15,6,2021
"539",4476,"S17559350","American Robin","Turdus migratorius","2014-03-22","06:20 PM",8,40,"US-MO",38.6217659,-90.3034544,45,3,2014
"540",4477,"S17451952","American Robin","Turdus migratorius","2014-03-15","03:45 PM",38,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"541",4478,"S17575595","American Robin","Turdus migratorius","2014-03-23","03:30 PM",30,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"542",4479,"S22239405","American Robin","Turdus migratorius","2015-03-08","11:45 AM",8,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"543",4480,"S27224092","American Robin","Turdus migratorius","2016-01-30","01:00 PM",8,90,"US-MO",38.6129807,-90.2593803,71,1,2016
"544",4481,"S37507879","American Robin","Turdus migratorius","2017-06-10","08:50 AM",9,90,"US-MO",38.6129807,-90.2593803,56,6,2017
"545",4482,"S41266689","American Robin","Turdus migratorius","2017-12-23","08:41 AM",13,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"546",4483,"S43760440","American Robin","Turdus migratorius","2018-03-18","03:54 PM",17,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"547",4484,"S44377158","American Robin","Turdus migratorius","2018-04-08","04:11 PM",12,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"548",4485,"S45362421","American Robin","Turdus migratorius","2018-05-06","09:35 AM",2,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"549",4486,"S38628943","American Robin","Turdus migratorius","2017-08-13","03:48 PM",1,55,"US-MO",38.5605873,-90.2872912,164,8,2017
"550",4487,"S17191282","American Robin","Turdus migratorius","2014-02-25","09:45 AM",5,10,"US-MO",38.6312204,-90.2699375,36,2,2014
"551",4488,"S17365974","American Robin","Turdus migratorius","2014-03-08","09:45 AM",10,45,"US-MO",38.607414,-90.2825546,86,3,2014
"552",4489,"S17873207","American Robin","Turdus migratorius","2014-04-13","10:45 AM",50,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"553",4490,"S21127561","American Robin","Turdus migratorius","2015-01-01","02:30 PM",10,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"554",4491,"S36184977","American Robin","Turdus migratorius","2017-04-22","06:16 PM",10,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"555",4492,"S36840529","American Robin","Turdus migratorius","2017-05-13","07:00 PM",6,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"556",4493,"S37165903","American Robin","Turdus migratorius","2017-05-26","06:09 PM",19,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"557",4494,"S40885710","American Robin","Turdus migratorius","2017-12-03","12:29 PM",1,56,"US-MO",38.6066358,-90.2582139,56,12,2017
"558",4495,"S45352298","American Robin","Turdus migratorius","2018-05-06","08:05 AM",4,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"559",4496,"S16531535","American Robin","Turdus migratorius","2014-01-26","09:00 AM",2,20,"US-MA",42.3673751,-71.0498393,10,1,2014
"560",4497,"S65338838","American Robin","Turdus migratorius","2020-03-01","04:23 PM",6,38,"US-OK",36.152075,-95.9778614,49,3,2020
"561",4498,"S65566629","American Robin","Turdus migratorius","2020-03-08","10:28 AM",6,24,"US-OK",36.152075,-95.9778614,35,3,2020
"562",4499,"S65902721","American Robin","Turdus migratorius","2020-03-17","11:41 AM",2,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"563",4500,"S67289842","American Robin","Turdus migratorius","2020-04-15","06:54 PM",12,48,"US-OK",36.1441138,-95.9327686,43,4,2020
"564",4501,"S81668053","American Robin","Turdus migratorius","2021-02-15","03:30 PM",15,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"565",4502,"S67472609","American Robin","Turdus migratorius","2020-04-04","06:22 PM",3,42,"US-OK",36.1436101,-95.9338497,387,4,2020
"566",4503,"S66184821","American Robin","Turdus migratorius","2020-03-24","06:09 PM",29,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"567",4504,"S66295846","American Robin","Turdus migratorius","2020-03-27","06:53 PM",2,8,"US-OK",36.1431952,-95.9334761,887,3,2020
"568",4505,"S66797781","American Robin","Turdus migratorius","2020-04-07","06:37 PM",6,32,"US-OK",36.1431952,-95.9334761,30,4,2020
"569",4506,"S66844842","American Robin","Turdus migratorius","2020-04-08","07:37 PM",2,34,"US-OK",36.1431952,-95.9334761,176,4,2020
"570",4507,"S68524485","American Robin","Turdus migratorius","2020-05-06","07:38 PM",2,54,"US-OK",36.1431952,-95.9334761,27,5,2020
"571",4508,"S68032156","American Robin","Turdus migratorius","2020-04-29","10:01 AM",1,38,"US-OK",36.1433479,-95.9096313,43,4,2020
"572",4509,"S84766529","American Robin","Turdus migratorius","2021-04-04","11:17 AM",1,32,"US-OK",36.1433479,-95.9096313,37,4,2021
"573",4510,"S67357157","American Robin","Turdus migratorius","2020-04-17","11:15 AM",1,19,"US-OK",36.1444029,-95.9092834,63,4,2020
"574",4511,"S68032703","American Robin","Turdus migratorius","2020-04-29","10:01 AM",1,40,"US-OK",36.1444029,-95.9092834,44,4,2020
"575",4512,"S68152310","American Robin","Turdus migratorius","2020-04-30","07:12 PM",4,13,"US-OK",36.1514978,-95.9796871,33,4,2020
"576",4513,"S68100906","American Robin","Turdus migratorius","2020-04-30","09:33 AM",1,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"577",4514,"S80867279","American Robin","Turdus migratorius","2021-02-12","07:00 AM",2,17,"US-OK",36.1441933,-95.933674,11,2,2021
"578",4515,"S80948582","American Robin","Turdus migratorius","2021-02-12","11:00 AM",157,80,"US-OK",36.1441933,-95.933674,205,2,2021
"579",4516,"S64885073","American Robin","Turdus migratorius","2020-02-20","03:59 PM",20,93,"US-OK",36.116064,-95.98525,200,2,2020
"580",4517,"S68330982","American Robin","Turdus migratorius","2020-05-03","10:37 AM",2,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"581",4518,"S101303345","American Robin","Turdus migratorius","2022-01-23","01:31 PM",1,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"582",4519,"S56470322","American Robin","Turdus migratorius","2019-05-18","07:16 PM",12,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"583",4520,"S64885104","American Robin","Turdus migratorius","2020-02-22","09:33 AM",1,45,"US-OK",35.872406,-95.401213,153,2,2020
"584",4521,"S64885098","American Robin","Turdus migratorius","2020-02-22","10:39 AM",4,24,"US-OK",35.9322711,-95.2811987,89,2,2020
"585",4522,"S36872852","American Robin","Turdus migratorius","2017-05-13","05:00 PM",1,10,"US-MO",38.8269875,-91.054033,11,5,2017
"586",4523,"S36840493","American Robin","Turdus migratorius","2017-05-13","09:00 AM",3,10,"US-MO",38.8291565,-91.0498206,13,5,2017
"587",4955,"S102586462","Dark-eyed Junco","Junco hyemalis","2022-02-13","01:28 PM",15,44,"US-AR",36.477805,-94.2451848,30,2,2022
"588",4956,"S44577908","Dark-eyed Junco","Junco hyemalis","2018-04-14","03:50 PM",4,208,"US-MO",38.482151,-90.8242569,222,4,2018
"589",4957,"S41337936","Dark-eyed Junco","Junco hyemalis","2017-12-25","10:30 AM",6,330,"US-IL",37.6042906,-89.1945219,80,12,2017
